,product_id,product_name,category,brand,sport_type,price,quantity_sold,branch_location,customer_rating,discount_percent,payment_mode,sales_date,supplier_name,revenue
5875,6876,Football Shoes,Protective Gear,Adidas,Football,500.0,4,Mumbai,5.0,0,Card,2023-03-13,National Sports Hub,2000.0
5876,6877,Basketball Shoes,Protective Gear,Adidas,Basketball,1500.0,3,Delhi,2.0,15,Card,2023-10-10,ABC Sports,4500.0
5877,6878,Tennis Ball,Bat,SS,Tennis,1200.0,2,Nagpur,3.0,0,Cash,2023-02-15,ABC Sports,2400.0
5878,6879,Volleyball,Bat,Adidas,Volleyball,800.0,1,Nagpur,4.0,0,UPI,2023-11-15,Not_Specify,800.0
5879,6880,Football,Shoes,Nivia,Football,1500.0,4,Chennai,2.9829736211031177,0,Card,2023-08-01,National Sports Hub,6000.0
5880,6881,Hockey Ball,Shoes,Adidas,Hockey,1000.0,1,Delhi,5.0,10,Card,2023-10-24,ABC Sports,1000.0
5881,6882,Pads,Ball,Nivia,Cricket,1500.0,1,Nagpur,1.0,0,UPI,2023-12-15,XYZ Traders,1500.0
5882,6883,Knee Pads,Shoes,SS,Volleyball,500.0,3,Bangalore,5.0,20,Cash,2023-06-07,Not_Specify,1500.0
5883,6884,Kabaddi Mat,Shoes,Adidas,Kabaddi,800.0,2,Pune,4.0,5,Card,2023-06-21,XYZ Traders,1600.0
5884,6885,Tennis Racket,Accessories,Adidas,Tennis,800.0,1,Bangalore,1.0,0,UPI,2023-09-14,National Sports Hub,800.0
5885,6886,Tennis Racket,Bat,SG,Tennis,1004.5966004309313,2,Nagpur,5.0,20,Card,2023-02-16,ABC Sports,2009.1932008618626
5886,6887,Basketball Shoes,Bat,Yonex,Basketball,1500.0,5,Nagpur,4.0,15,Cash,2023-08-09,Not_Specify,7500.0
5887,6888,Shuttlecock,Accessories,SS,Badminton,1004.5966004309313,2,Pune,5.0,10,Cash,2023-08-22,ABC Sports,2009.1932008618626
5888,6889,Ankle Support,Ball,SG,Kabaddi,1500.0,3,Mumbai,3.0,15,Cash,2023-06-07,National Sports Hub,4500.0
5889,6890,Tennis Ball,Protective Gear,Puma,Tennis,500.0,3,Mumbai,5.0,10,Card,2023-01-15,XYZ Traders,1500.0
5890,6891,TT Ball,Bat,SS,Table Tennis,500.0,5,Pune,2.9829736211031177,15,Card,2023-03-25,National Sports Hub,2500.0
5891,6892,Kabaddi Mat,Ball,Nivia,Kabaddi,1200.0,3,Mumbai,4.0,15,Cash,2023-06-15,National Sports Hub,3600.0
5892,6893,Tennis Ball,Ball,Yonex,Tennis,1500.0,2,Nagpur,2.0,5,Cash,2023-01-23,National Sports Hub,3000.0
5893,6894,Swim Goggles,Shoes,Adidas,Swimming,1500.0,2,Mumbai,4.0,5,Card,2023-07-04,ABC Sports,3000.0
5894,6895,Kabaddi Mat,Accessories,Nivia,Kabaddi,800.0,2,Nagpur,5.0,5,Cash,2023-07-28,XYZ Traders,1600.0
5895,6896,Shin Guards,Bat,Adidas,Football,800.0,3,Delhi,3.0,15,Card,2023-02-04,ABC Sports,2400.0
5896,6897,Ankle Support,Protective Gear,SG,Kabaddi,1004.5966004309313,2,Bangalore,2.0,10,Card,2023-07-13,ABC Sports,2009.1932008618626
5897,6898,Basketball Shoes,Protective Gear,SG,Basketball,1200.0,4,Mumbai,2.9829736211031177,5,UPI,2023-08-27,Not_Specify,4800.0
5898,6899,Hockey Ball,Bat,Puma,Hockey,500.0,5,Delhi,4.0,10,Card,2023-06-30,ABC Sports,2500.0
5899,6900,Hockey Ball,Ball,Puma,Hockey,1500.0,4,Chennai,2.0,10,Card,2023-01-31,National Sports Hub,6000.0
5900,6901,Hockey Ball,Protective Gear,Yonex,Hockey,1004.5966004309313,2,Mumbai,3.0,0,Cash,2023-10-14,ABC Sports,2009.1932008618626
5901,6902,Football Shoes,Ball,Adidas,Football,1200.0,3,Delhi,2.9829736211031177,20,Cash,2023-07-19,XYZ Traders,3600.0
5902,6903,Knee Pads,Shoes,Nivia,Volleyball,800.0,5,Pune,1.0,15,Card,2023-06-30,National Sports Hub,4000.0
5903,6904,Hockey Ball,Bat,MRF,Hockey,1200.0,4,Delhi,2.0,20,Cash,2023-07-03,XYZ Traders,4800.0
5904,6905,Batting Gloves,Bat,Nivia,Cricket,1004.5966004309313,2,Nagpur,4.0,15,Cash,2023-03-24,National Sports Hub,2009.1932008618626
5905,6906,Shin Guards,Bat,Puma,Football,500.0,3,Pune,3.0,10,Cash,2023-02-13,ABC Sports,1500.0
5906,6907,Volleyball,Shoes,Adidas,Volleyball,800.0,2,Pune,4.0,20,Card,2023-02-27,Not_Specify,1600.0
5907,6908,Batting Gloves,Accessories,Nivia,Cricket,1000.0,4,Nagpur,3.0,0,Card,2023-05-21,Not_Specify,4000.0
5908,6909,Batting Gloves,Protective Gear,Nivia,Cricket,800.0,4,Mumbai,4.0,20,Card,2023-11-13,ABC Sports,3200.0
5909,6910,Helmet,Ball,Puma,Cricket,500.0,5,Pune,3.0,20,Cash,2023-03-09,National Sports Hub,2500.0
5910,6911,TT Ball,Accessories,Nivia,Table Tennis,800.0,3,Mumbai,5.0,0,UPI,2023-06-28,XYZ Traders,2400.0
5911,6912,Basketball,Shoes,Nivia,Basketball,1004.5966004309313,1,Bangalore,4.0,0,Cash,2023-05-05,National Sports Hub,1004.5966004309313
5912,6913,Basketball,Protective Gear,SS,Basketball,800.0,2,Delhi,3.0,5,Cash,2023-07-09,XYZ Traders,1600.0
5913,6914,Football,Ball,SG,Football,1500.0,3,Delhi,1.0,15,Cash,2023-12-17,ABC Sports,4500.0
5914,6915,Pads,Ball,Adidas,Cricket,1200.0,1,Nagpur,3.0,10,Card,2023-07-10,ABC Sports,1200.0
5915,6916,Swim Goggles,Shoes,Nivia,Swimming,1004.5966004309313,3,Nagpur,1.0,20,Card,2023-03-13,ABC Sports,3013.789801292794
5916,6917,Ankle Support,Bat,Puma,Kabaddi,500.0,2,Chennai,2.9829736211031177,20,Cash,2023-11-24,Not_Specify,1000.0
5917,6918,Volleyball,Bat,SG,Volleyball,1004.5966004309313,2,Delhi,2.0,10,Card,2023-11-03,National Sports Hub,2009.1932008618626
5918,6919,Basketball Shoes,Protective Gear,Nivia,Basketball,1500.0,5,Bangalore,3.0,0,Card,2023-03-27,ABC Sports,7500.0
5919,6920,Hockey Ball,Protective Gear,Nivia,Hockey,800.0,4,Nagpur,2.0,0,Card,2023-06-17,Not_Specify,3200.0
5920,6921,Shin Guards,Bat,MRF,Football,800.0,4,Bangalore,2.0,20,UPI,2023-06-06,Not_Specify,3200.0
5921,6922,Volleyball,Ball,Puma,Volleyball,1000.0,4,Chennai,5.0,20,UPI,2023-11-25,ABC Sports,4000.0
5922,6923,Shin Guards,Bat,Adidas,Football,1004.5966004309313,5,Nagpur,2.9829736211031177,10,UPI,2023-05-25,ABC Sports,5022.983002154657
5923,6924,Swim Cap,Bat,SS,Swimming,800.0,4,Pune,3.0,10,Cash,2023-01-01,XYZ Traders,3200.0
5924,6925,TT Ball,Protective Gear,SG,Table Tennis,800.0,3,Chennai,5.0,15,Card,2023-12-30,ABC Sports,2400.0
5925,6926,TT Ball,Protective Gear,SG,Table Tennis,1500.0,4,Mumbai,2.9829736211031177,0,Cash,2023-04-06,XYZ Traders,6000.0
5926,6927,Batting Gloves,Ball,SS,Cricket,500.0,4,Delhi,5.0,5,Card,2023-07-31,Not_Specify,2000.0
5927,6928,TT Bat,Bat,Adidas,Table Tennis,1000.0,2,Mumbai,2.0,5,Cash,2023-01-01,Not_Specify,2000.0
5928,6929,Shin Guards,Ball,Yonex,Football,1000.0,5,Chennai,4.0,10,Cash,2023-06-18,ABC Sports,5000.0
5929,6930,Hockey Stick,Bat,MRF,Hockey,1000.0,5,Delhi,2.0,15,UPI,2023-08-07,Not_Specify,5000.0
5930,6931,Cricket Ball,Bat,Yonex,Cricket,1200.0,4,Chennai,2.9829736211031177,20,Card,2023-05-31,ABC Sports,4800.0
5931,6932,Tennis Racket,Shoes,Nivia,Tennis,1004.5966004309313,1,Nagpur,2.9829736211031177,10,UPI,2023-10-01,XYZ Traders,1004.5966004309313
5932,6933,Knee Pads,Bat,SS,Volleyball,500.0,2,Mumbai,2.0,10,Card,2023-09-01,Not_Specify,1000.0
5933,6934,Swim Cap,Shoes,MRF,Swimming,1200.0,4,Chennai,2.9829736211031177,10,Card,2023-04-05,XYZ Traders,4800.0
5934,6935,Helmet,Bat,Adidas,Cricket,500.0,1,Chennai,1.0,5,Card,2023-06-05,Not_Specify,500.0
5935,6936,Shin Guards,Bat,Puma,Football,1004.5966004309313,3,Bangalore,4.0,10,UPI,2023-03-26,ABC Sports,3013.789801292794
5936,6937,Volleyball,Accessories,Puma,Volleyball,1000.0,2,Chennai,2.0,15,UPI,2023-05-20,National Sports Hub,2000.0
5937,6938,Hockey Ball,Protective Gear,Yonex,Hockey,1500.0,5,Nagpur,4.0,5,UPI,2023-08-17,Not_Specify,7500.0
5938,6939,Grip,Shoes,Adidas,Badminton,1500.0,1,Chennai,1.0,15,Card,2023-03-29,XYZ Traders,1500.0
5939,6940,Swim Goggles,Ball,MRF,Swimming,1500.0,4,Pune,4.0,5,Cash,2023-02-18,National Sports Hub,6000.0
5940,6941,Shin Guards,Bat,Yonex,Football,500.0,1,Mumbai,3.0,15,Card,2023-08-31,XYZ Traders,500.0
5941,6942,Swim Goggles,Protective Gear,SS,Swimming,1004.5966004309313,5,Mumbai,1.0,0,UPI,2023-04-07,XYZ Traders,5022.983002154657
5942,6943,Basketball Shoes,Bat,Yonex,Basketball,800.0,3,Pune,4.0,0,Cash,2023-01-16,ABC Sports,2400.0
5943,6944,Badminton Racket,Ball,Adidas,Badminton,800.0,1,Delhi,5.0,5,UPI,2023-09-13,Not_Specify,800.0
5944,6945,Knee Pads,Bat,Nivia,Volleyball,1500.0,4,Nagpur,4.0,0,Card,2023-06-04,National Sports Hub,6000.0
5945,6946,TT Ball,Ball,Adidas,Table Tennis,500.0,1,Pune,1.0,20,Cash,2023-06-30,National Sports Hub,500.0
5946,6947,Football,Bat,Puma,Football,800.0,3,Chennai,5.0,15,Card,2023-12-14,ABC Sports,2400.0
5947,6948,Swim Goggles,Accessories,SS,Swimming,500.0,1,Bangalore,2.9829736211031177,5,Cash,2023-06-13,ABC Sports,500.0
5948,6949,Volleyball,Ball,Puma,Volleyball,1004.5966004309313,3,Nagpur,4.0,0,UPI,2023-10-17,Not_Specify,3013.789801292794
5949,6950,TT Ball,Ball,MRF,Table Tennis,1500.0,3,Pune,4.0,5,Card,2023-11-17,ABC Sports,4500.0
5950,6951,Hockey Ball,Bat,MRF,Hockey,1200.0,2,Pune,1.0,20,Cash,2023-01-04,XYZ Traders,2400.0
5951,6952,Hockey Ball,Shoes,SG,Hockey,1500.0,2,Mumbai,5.0,5,Cash,2023-04-28,National Sports Hub,3000.0
5952,6953,Swim Cap,Protective Gear,Adidas,Swimming,1200.0,4,Mumbai,5.0,5,UPI,2023-01-26,ABC Sports,4800.0
5953,6954,Cricket Ball,Protective Gear,SS,Cricket,800.0,4,Mumbai,4.0,10,Cash,2023-05-28,XYZ Traders,3200.0
5954,6955,Basketball Shoes,Ball,SS,Basketball,1000.0,4,Nagpur,2.9829736211031177,10,Cash,2023-07-24,XYZ Traders,4000.0
5955,6956,Pads,Shoes,Puma,Cricket,1200.0,3,Chennai,3.0,10,Card,2023-04-09,ABC Sports,3600.0
5956,6957,Basketball Shoes,Bat,Yonex,Basketball,1000.0,3,Delhi,1.0,10,Cash,2023-05-18,National Sports Hub,3000.0
5957,6958,Football,Ball,Yonex,Football,500.0,2,Nagpur,1.0,15,Card,2023-09-21,ABC Sports,1000.0
5958,6959,Tennis Ball,Ball,Puma,Tennis,1000.0,3,Mumbai,2.0,20,Card,2023-05-25,ABC Sports,3000.0
5959,6960,Swim Cap,Accessories,Nivia,Swimming,1200.0,2,Mumbai,5.0,5,UPI,2023-03-10,XYZ Traders,2400.0
5960,6961,Kabaddi Mat,Bat,Yonex,Kabaddi,800.0,1,Nagpur,5.0,20,Cash,2023-10-13,Not_Specify,800.0
5961,6962,Swim Goggles,Protective Gear,SS,Swimming,800.0,4,Chennai,2.0,5,Card,2023-04-05,National Sports Hub,3200.0
5962,6963,Shuttlecock,Bat,Puma,Badminton,1500.0,4,Chennai,4.0,10,UPI,2023-03-02,National Sports Hub,6000.0
5963,6964,TT Ball,Ball,Yonex,Table Tennis,800.0,5,Pune,4.0,15,Cash,2023-01-24,ABC Sports,4000.0
5964,6965,Shuttlecock,Shoes,SG,Badminton,500.0,2,Pune,1.0,5,Card,2023-03-22,Not_Specify,1000.0
5965,6966,Hockey Ball,Shoes,Adidas,Hockey,1200.0,5,Mumbai,4.0,5,UPI,2023-09-02,National Sports Hub,6000.0
5966,6967,Basketball,Ball,SG,Basketball,1004.5966004309313,4,Mumbai,3.0,0,UPI,2023-08-14,XYZ Traders,4018.386401723725
5967,6968,TT Bat,Ball,Yonex,Table Tennis,800.0,5,Delhi,3.0,15,Card,2023-04-17,XYZ Traders,4000.0
5968,6969,Hockey Ball,Shoes,MRF,Hockey,1000.0,1,Chennai,3.0,15,Cash,2023-02-04,Not_Specify,1000.0
5969,6970,TT Ball,Ball,SS,Table Tennis,1200.0,5,Pune,2.0,15,Card,2023-04-28,Not_Specify,6000.0
5970,6971,Batting Gloves,Shoes,SG,Cricket,1500.0,1,Delhi,2.9829736211031177,20,Card,2023-07-08,XYZ Traders,1500.0
5971,6972,Hockey Ball,Ball,SG,Hockey,1004.5966004309313,4,Mumbai,3.0,10,Cash,2023-12-20,ABC Sports,4018.386401723725
5972,6973,Pads,Ball,Puma,Cricket,1500.0,3,Chennai,2.0,0,UPI,2023-11-24,XYZ Traders,4500.0
5973,6974,Cricket Bat,Shoes,Puma,Cricket,500.0,2,Mumbai,1.0,20,Cash,2023-09-28,ABC Sports,1000.0
5974,6975,TT Ball,Ball,Puma,Table Tennis,1500.0,5,Delhi,1.0,10,Cash,2023-10-19,National Sports Hub,7500.0
5975,6976,Volleyball,Bat,Yonex,Volleyball,1200.0,1,Delhi,2.9829736211031177,5,UPI,2023-05-02,National Sports Hub,1200.0
5976,6977,Badminton Racket,Protective Gear,Nivia,Badminton,1004.5966004309313,4,Mumbai,3.0,0,Card,2023-11-07,XYZ Traders,4018.386401723725
5977,6978,Hockey Ball,Bat,Nivia,Hockey,1500.0,4,Bangalore,2.0,20,Card,2023-06-14,ABC Sports,6000.0
5978,6979,Ankle Support,Bat,MRF,Kabaddi,1500.0,3,Mumbai,3.0,0,UPI,2023-03-03,National Sports Hub,4500.0
5979,6980,Volleyball,Shoes,SG,Volleyball,1000.0,4,Pune,2.9829736211031177,10,Card,2023-11-16,XYZ Traders,4000.0
5980,6981,Grip,Bat,Adidas,Badminton,1000.0,4,Chennai,2.9829736211031177,20,Card,2023-08-06,XYZ Traders,4000.0
5981,6982,Hockey Stick,Shoes,Puma,Hockey,500.0,3,Chennai,4.0,20,Cash,2023-12-20,ABC Sports,1500.0
5982,6983,Basketball Shoes,Protective Gear,MRF,Basketball,1200.0,4,Mumbai,2.0,0,Card,2023-07-22,National Sports Hub,4800.0
5983,6984,Grip,Ball,Yonex,Badminton,1500.0,1,Nagpur,2.0,5,UPI,2023-09-25,XYZ Traders,1500.0
5984,6985,Kabaddi Mat,Shoes,MRF,Kabaddi,1200.0,5,Mumbai,2.0,5,Cash,2023-11-24,National Sports Hub,6000.0
5985,6986,Swim Cap,Bat,Puma,Swimming,800.0,5,Bangalore,2.0,5,Card,2023-08-26,XYZ Traders,4000.0
5986,6987,Football Shoes,Ball,SS,Football,500.0,1,Pune,4.0,10,Cash,2023-05-16,Not_Specify,500.0
5987,6988,Pads,Protective Gear,SG,Cricket,1000.0,5,Mumbai,3.0,0,Cash,2023-10-24,Not_Specify,5000.0
5988,6989,Football,Bat,Puma,Football,500.0,4,Delhi,1.0,10,Card,2023-03-10,XYZ Traders,2000.0
5989,6990,Knee Pads,Ball,Adidas,Volleyball,500.0,5,Pune,2.9829736211031177,10,Cash,2023-04-19,National Sports Hub,2500.0
5990,6991,Swim Cap,Shoes,SG,Swimming,1200.0,5,Pune,5.0,5,Card,2023-09-16,ABC Sports,6000.0
5991,6992,Helmet,Shoes,MRF,Cricket,1000.0,4,Bangalore,5.0,5,Card,2023-02-12,ABC Sports,4000.0
5992,6993,Hockey Stick,Bat,Nivia,Hockey,1000.0,5,Chennai,2.0,5,Cash,2023-03-27,ABC Sports,5000.0
5993,6994,Volleyball,Ball,Adidas,Volleyball,1500.0,4,Delhi,2.0,0,Card,2023-10-08,ABC Sports,6000.0
5994,6995,Ankle Support,Shoes,SG,Kabaddi,1500.0,3,Nagpur,1.0,0,UPI,2023-01-04,ABC Sports,4500.0
5995,6996,TT Bat,Ball,Adidas,Table Tennis,1200.0,3,Mumbai,5.0,5,Card,2023-02-06,ABC Sports,3600.0
5996,6997,Hockey Stick,Ball,MRF,Hockey,1200.0,5,Nagpur,2.0,10,Cash,2023-05-16,XYZ Traders,6000.0
5997,6998,Badminton Racket,Ball,Puma,Badminton,800.0,3,Chennai,2.9829736211031177,0,UPI,2023-01-09,Not_Specify,2400.0
5998,6999,TT Bat,Bat,Nivia,Table Tennis,1004.5966004309313,5,Delhi,2.9829736211031177,20,Cash,2023-03-20,ABC Sports,5022.983002154657
5999,7000,Knee Pads,Bat,Adidas,Volleyball,1004.5966004309313,3,Pune,4.0,10,Card,2023-08-31,National Sports Hub,3013.789801292794
6000,7001,Badminton Racket,Bat,Puma,Badminton,500.0,5,Bangalore,5.0,10,UPI,2023-12-30,National Sports Hub,2500.0
6001,7002,Kabaddi Mat,Bat,Nivia,Kabaddi,1500.0,2,Bangalore,4.0,15,Card,2023-09-29,National Sports Hub,3000.0
6002,7003,Football Shoes,Accessories,MRF,Football,1000.0,1,Pune,1.0,0,Cash,2023-06-21,XYZ Traders,1000.0
6003,7004,Badminton Racket,Bat,Nivia,Badminton,500.0,3,Bangalore,1.0,20,Cash,2023-08-27,National Sports Hub,1500.0
6004,7005,Football Shoes,Bat,MRF,Football,1000.0,4,Nagpur,5.0,0,Cash,2023-03-06,Not_Specify,4000.0
6005,7006,Batting Gloves,Shoes,Adidas,Cricket,1500.0,1,Chennai,2.9829736211031177,10,Card,2023-01-14,Not_Specify,1500.0
6006,7007,Basketball Shoes,Ball,Adidas,Basketball,1500.0,5,Pune,3.0,0,Card,2023-08-07,XYZ Traders,7500.0
6007,7008,Tennis Racket,Bat,MRF,Tennis,800.0,1,Mumbai,5.0,10,Cash,2023-05-06,ABC Sports,800.0
6008,7009,Hockey Stick,Shoes,Adidas,Hockey,1200.0,4,Mumbai,4.0,20,UPI,2023-01-26,ABC Sports,4800.0
6009,7010,Tennis Ball,Bat,Adidas,Tennis,1200.0,4,Delhi,3.0,10,Cash,2023-09-10,XYZ Traders,4800.0
6010,7011,Pads,Ball,Adidas,Cricket,1200.0,5,Chennai,4.0,5,Card,2023-09-29,Not_Specify,6000.0
6011,7012,Grip,Bat,Yonex,Badminton,1004.5966004309313,3,Chennai,4.0,10,Card,2023-08-08,Not_Specify,3013.789801292794
6012,7013,Cricket Bat,Bat,Adidas,Cricket,1200.0,3,Pune,4.0,5,UPI,2023-12-12,National Sports Hub,3600.0
6013,7014,Tennis Racket,Shoes,SG,Tennis,1004.5966004309313,2,Chennai,2.0,20,Card,2023-07-22,National Sports Hub,2009.1932008618626
6014,7015,Tennis Racket,Accessories,MRF,Tennis,1000.0,4,Nagpur,3.0,20,Cash,2023-01-23,National Sports Hub,4000.0
6015,7016,Hockey Ball,Ball,MRF,Hockey,500.0,2,Chennai,2.0,10,Cash,2023-04-04,National Sports Hub,1000.0
6016,7017,TT Ball,Ball,SS,Table Tennis,1004.5966004309313,4,Pune,2.0,5,Cash,2023-11-12,ABC Sports,4018.386401723725
6017,7018,Swim Cap,Ball,Puma,Swimming,1500.0,2,Pune,4.0,10,Cash,2023-08-11,XYZ Traders,3000.0
6018,7019,Cricket Ball,Accessories,SS,Cricket,800.0,3,Nagpur,1.0,20,Card,2023-05-28,National Sports Hub,2400.0
6019,7020,Basketball Shoes,Ball,Adidas,Basketball,800.0,4,Bangalore,2.9829736211031177,5,Card,2023-11-26,ABC Sports,3200.0
6020,7021,Swim Cap,Protective Gear,Adidas,Swimming,1500.0,3,Nagpur,5.0,15,UPI,2023-02-28,ABC Sports,4500.0
6021,7022,Cricket Bat,Ball,Nivia,Cricket,1000.0,1,Pune,1.0,15,Cash,2023-06-08,National Sports Hub,1000.0
6022,7023,Kabaddi Mat,Ball,SG,Kabaddi,500.0,3,Pune,4.0,20,Cash,2023-05-12,ABC Sports,1500.0
6023,7024,Volleyball,Ball,SG,Volleyball,800.0,4,Pune,5.0,5,Cash,2023-09-13,National Sports Hub,3200.0
6024,7025,Volleyball,Bat,SG,Volleyball,1500.0,1,Pune,2.9829736211031177,10,Card,2023-01-18,XYZ Traders,1500.0
6025,7026,Tennis Ball,Protective Gear,SG,Tennis,800.0,2,Delhi,5.0,20,Cash,2023-07-10,Not_Specify,1600.0
6026,7027,Volleyball,Bat,SG,Volleyball,1004.5966004309313,5,Bangalore,2.9829736211031177,20,Cash,2023-12-30,XYZ Traders,5022.983002154657
6027,7028,Shin Guards,Ball,SG,Football,1000.0,4,Pune,4.0,0,Card,2023-08-11,National Sports Hub,4000.0
6028,7029,Basketball,Bat,SG,Basketball,800.0,5,Delhi,2.0,10,Cash,2023-01-19,Not_Specify,4000.0
6029,7030,Volleyball,Ball,SG,Volleyball,1000.0,5,Chennai,5.0,10,UPI,2023-11-18,National Sports Hub,5000.0
6030,7031,Grip,Ball,Nivia,Badminton,1000.0,1,Pune,2.9829736211031177,15,Cash,2023-11-30,Not_Specify,1000.0
6031,7032,Football Shoes,Bat,Yonex,Football,1004.5966004309313,2,Bangalore,5.0,0,Cash,2023-12-22,National Sports Hub,2009.1932008618626
6032,7033,Swim Cap,Ball,SG,Swimming,1000.0,3,Bangalore,5.0,10,UPI,2023-12-29,ABC Sports,3000.0
6033,7034,Football,Bat,MRF,Football,1004.5966004309313,1,Nagpur,5.0,10,Cash,2023-04-29,National Sports Hub,1004.5966004309313
6034,7035,Batting Gloves,Ball,SG,Cricket,800.0,2,Delhi,3.0,15,Card,2023-10-29,ABC Sports,1600.0
6035,7036,Tennis Racket,Ball,Puma,Tennis,800.0,3,Chennai,2.0,0,Cash,2023-08-08,Not_Specify,2400.0
6036,7037,Hockey Stick,Shoes,SG,Hockey,1000.0,3,Bangalore,3.0,0,Card,2023-06-15,National Sports Hub,3000.0
6037,7038,Hockey Ball,Bat,Yonex,Hockey,1004.5966004309313,2,Mumbai,3.0,5,Cash,2023-06-06,XYZ Traders,2009.1932008618626
6038,7039,Kabaddi Mat,Protective Gear,Nivia,Kabaddi,800.0,3,Pune,2.9829736211031177,20,Cash,2023-09-05,XYZ Traders,2400.0
6039,7040,Basketball Shoes,Accessories,Adidas,Basketball,1000.0,4,Bangalore,4.0,5,UPI,2023-12-13,Not_Specify,4000.0
6040,7041,Batting Gloves,Bat,Yonex,Cricket,500.0,4,Chennai,2.0,0,Cash,2023-09-12,National Sports Hub,2000.0
6041,7042,Hockey Ball,Accessories,Yonex,Hockey,1200.0,1,Chennai,1.0,15,Cash,2023-06-25,ABC Sports,1200.0
6042,7043,Tennis Ball,Accessories,Adidas,Tennis,1200.0,3,Delhi,2.0,5,Card,2023-06-25,XYZ Traders,3600.0
6043,7044,Swim Cap,Ball,SG,Swimming,1500.0,3,Delhi,1.0,15,Cash,2023-07-08,ABC Sports,4500.0
6044,7045,Hockey Stick,Ball,Nivia,Hockey,1000.0,2,Delhi,2.9829736211031177,0,Cash,2023-06-25,Not_Specify,2000.0
6045,7046,Grip,Shoes,Nivia,Badminton,1200.0,4,Nagpur,2.9829736211031177,15,Cash,2023-03-23,Not_Specify,4800.0
6046,7047,Football,Shoes,SG,Football,500.0,5,Chennai,5.0,5,Card,2023-09-21,Not_Specify,2500.0
6047,7048,Hockey Stick,Protective Gear,Adidas,Hockey,1000.0,1,Pune,2.9829736211031177,0,Cash,2023-11-26,Not_Specify,1000.0
6048,7049,Helmet,Ball,Puma,Cricket,1200.0,4,Mumbai,1.0,0,Card,2023-08-02,National Sports Hub,4800.0
6049,7050,Volleyball,Bat,SS,Volleyball,1200.0,2,Delhi,1.0,5,Card,2023-03-29,ABC Sports,2400.0
6050,7051,Knee Pads,Ball,MRF,Volleyball,500.0,1,Pune,2.9829736211031177,20,Card,2023-11-19,Not_Specify,500.0
6051,7052,Swim Goggles,Protective Gear,Adidas,Swimming,1004.5966004309313,5,Delhi,1.0,5,UPI,2023-09-27,XYZ Traders,5022.983002154657
6052,7053,Volleyball,Bat,SG,Volleyball,1200.0,1,Delhi,5.0,5,UPI,2023-09-13,XYZ Traders,1200.0
6053,7054,Swim Cap,Ball,MRF,Swimming,1500.0,4,Chennai,5.0,10,Cash,2023-02-16,ABC Sports,6000.0
6054,7055,Helmet,Ball,SG,Cricket,1200.0,5,Mumbai,3.0,0,Card,2023-01-24,Not_Specify,6000.0
6055,7056,Basketball Shoes,Accessories,SS,Basketball,1200.0,2,Pune,1.0,10,UPI,2023-12-13,ABC Sports,2400.0
6056,7057,Knee Pads,Ball,SS,Volleyball,500.0,1,Delhi,2.0,10,UPI,2023-09-07,National Sports Hub,500.0
6057,7058,Kabaddi Mat,Ball,Adidas,Kabaddi,500.0,4,Chennai,4.0,10,UPI,2023-10-14,XYZ Traders,2000.0
6058,7059,Tennis Racket,Ball,MRF,Tennis,1000.0,2,Nagpur,3.0,15,Cash,2023-02-17,National Sports Hub,2000.0
6059,7060,Football,Ball,Yonex,Football,1500.0,5,Delhi,1.0,5,Cash,2023-02-14,National Sports Hub,7500.0
6060,7061,Knee Pads,Accessories,Nivia,Volleyball,800.0,1,Chennai,3.0,10,Cash,2023-06-06,National Sports Hub,800.0
6061,7062,Swim Goggles,Accessories,Nivia,Swimming,500.0,3,Pune,2.9829736211031177,15,Cash,2023-04-29,XYZ Traders,1500.0
6062,7063,Cricket Bat,Shoes,MRF,Cricket,800.0,4,Bangalore,2.9829736211031177,15,Cash,2023-04-20,ABC Sports,3200.0
6063,7064,Volleyball,Protective Gear,Yonex,Volleyball,1500.0,4,Delhi,2.9829736211031177,0,Cash,2023-07-10,XYZ Traders,6000.0
6064,7065,Hockey Ball,Protective Gear,SS,Hockey,1200.0,3,Nagpur,1.0,5,Card,2023-02-17,XYZ Traders,3600.0
6065,7066,Knee Pads,Accessories,SG,Volleyball,1000.0,2,Nagpur,1.0,20,Cash,2023-07-13,Not_Specify,2000.0
6066,7067,Swim Goggles,Bat,Nivia,Swimming,1200.0,4,Delhi,3.0,5,Cash,2023-02-06,ABC Sports,4800.0
6067,7068,Grip,Accessories,Yonex,Badminton,1000.0,2,Pune,1.0,15,Card,2023-09-08,National Sports Hub,2000.0
6068,7069,Shuttlecock,Shoes,Yonex,Badminton,800.0,5,Delhi,1.0,5,UPI,2023-05-06,Not_Specify,4000.0
6069,7070,Knee Pads,Bat,Adidas,Volleyball,1500.0,3,Nagpur,4.0,0,Card,2023-02-14,XYZ Traders,4500.0
6070,7071,Football Shoes,Ball,Puma,Football,1500.0,2,Delhi,2.0,5,Cash,2023-07-04,XYZ Traders,3000.0
6071,7072,Pads,Protective Gear,SS,Cricket,500.0,5,Nagpur,5.0,15,Cash,2023-01-18,ABC Sports,2500.0
6072,7073,Ankle Support,Protective Gear,Yonex,Kabaddi,800.0,1,Bangalore,4.0,15,Cash,2023-01-13,National Sports Hub,800.0
6073,7074,Kabaddi Mat,Bat,SS,Kabaddi,1000.0,4,Delhi,5.0,10,Cash,2023-11-25,XYZ Traders,4000.0
